//  TRX,  INT,   STRING, STRING,      INT,double,#   STRING,   int,  string_Ary, string_Ary, double_Ary, double_Ary,double_Ary,double_Ary,double_Ary,string
,,,,,,,,GSTEP_18dB,3G_SC,-70.0,,737.6e6,,0.1e6,19,12
,,,,,,,,GSTEP_24dB,3G_SC,-70.0,,737.6e6,,0.1e6,13,12
,,,,,,,,GSTEP_30dB,3G_SC,-70.0,,737.6e6,,0.1e6,7,12
,,,,,,,,GSTEP_42dB,3G_SC,-70.0,,737.6e6,,0.1e6,1,12
,,,,,,GAIN_NOLNA,9,GMAX,2G,-88.0,,737.6e6,,0.1e6,23,12
,,,,,,,,GAIN_3G_AGC1,3G_SC,-65.0,,737.6e6,,0.1e6,23,10
,,,,,,,,GAIN_4G_AGC1,4G_10MHz,-61.0,,737.6e6,,0.1e6,23,6
,,,,,,,,GSTEP_6dB,3G_SC,-70.0,,737.6e6,,0.1e6,31,12
,,,,,,,,GSTEP_12dB,3G_SC,-70.0,,737.6e6,,0.1e6,25,12
,,,,,,,,GSTEP_18dB,3G_SC,-70.0,,737.6e6,,0.1e6,19,12
,,,,,,,,GSTEP_24dB,3G_SC,-70.0,,737.6e6,,0.1e6,13,12
,,,,,,,,GSTEP_30dB,3G_SC,-70.0,,737.6e6,,0.1e6,7,12
,,,,,,,,GSTEP_42dB,3G_SC,-70.0,,737.6e6,,0.1e6,1,12
,,,,,,IIP,18,IB_IIP3_4G_1.4MHz,4G_1.4MHz,-50.0,,734.6e6,731.9e6,0.2e6,37,6
,,,,,,,,IB_IIP3_4G_5MHz,4G_5MHz,-50.0,,727.4e6,717.5e6,0.2e6,37,6
,,,,,,,,IB_IIP3_4G_10MHz,4G_10MHz,-50.0,,724.9e6,712.5e6,0.2e6,37,6
,,,,,,,,IB_IIP3_4G_15MHz,4G_15MHz,-50.0,,722.4e6,707.5e6,0.2e6,37,6
,,,,,,,,IB_IIP3_4G_20MHz,4G_20MHz,-50.0,,719.9e6,702.5e6,0.2e6,37,6
,,,,,,,,IB_IIP3_4G_40MHz,4G_40MHz,-50.0,,709.9e6,682.5e6,0.2e6,31,6
,,,,,,,,OOB_IIP3_HDUP_4G_20MHz,4G_20MHz,-30.0,,722.6e6,707.5e6,0.2e6,37,6
,,,,,,,,OOB_IIP3_2DUP_4G_5MHz,4G_5MHz,-30.0,,677.6e6,707.5e6,0.1e6,37,6
,,,,,,,,OOB_IIP3_2DUP_4G_10MHz,4G_10MHz,-30.0,,677.6e6,707.5e6,0.1e6,37,6
,,,,,,,,OOB_IIP3_2DUP_4G_15MHz,4G_15MHz,-30.0,,677.6e6,707.5e6,0.1e6,37,6
,,,,,,,,OOB_IIP3_2DUP_4G_20MHz,4G_20MHz,-30.0,,677.6e6,707.5e6,0.1e6,37,6
,,,,,,,,OOB_IIP2_4G_1.4MHz_Uncal,4G_1.4MHz,-30.0,,707.6e6,707.5e6,0.1e6,37,12
,,,,,,,,OOB_IIP2_4G_3MHz_Uncal,4G_3MHz,-30.0,,707.6e6,707.5e6,0.1e6,37,12
,,,,,,,,OOB_IIP2_4G_5MHz_Uncal,4G_5MHz,-30.0,,707.6e6,707.5e6,0.1e6,37,12
,,,,,,,,OOB_IIP2_4G_10MHz_Uncal,4G_10MHz,-30.0,,707.6e6,707.5e6,0.1e6,37,12
,,,,,,,,OOB_IIP2_4G_15MHz_Uncal,4G_15MHz,-30.0,,707.6e6,707.5e6,0.1e6,37,12
,,,,,,,,OOB_IIP2_4G_20MHz_Uncal,4G_20MHz,-30.0,,707.6e6,707.5e6,0.1e6,37,12
,,,,,,,,OOB_IIP2_4G_40MHz_Uncal,4G_40MHz,-30.0,,707.6e6,707.5e6,0.1e6,37,12
,,,,,,IIP_NOLNA,18,IB_IIP3_4G_1.4MHz,4G_1.4MHz,-50.0,,734.6e6,731.9e6,0.2e6,23,6
,,,,,,,,IB_IIP3_4G_5MHz,4G_5MHz,-50.0,,727.4e6,717.5e6,0.2e6,23,6
,,,,,,,,IB_IIP3_4G_10MHz,4G_10MHz,-50.0,,724.9e6,712.5e6,0.2e6,23,6
,,,,,,,,IB_IIP3_4G_15MHz,4G_15MHz,-50.0,,722.4e6,707.5e6,0.2e6,23,6
,,,,,,,,IB_IIP3_4G_20MHz,4G_20MHz,-50.0,,719.9e6,702.5e6,0.2e6,23,6
,,,,,,,,IB_IIP3_4G_40MHz,4G_40MHz,-50.0,,709.9e6,682.5e6,0.2e6,17,6
,,,,,,,,OOB_IIP3_HDUP_4G_20MHz,4G_20MHz,-30.0,,722.6e6,707.5e6,0.2e6,23,6
,,,,,,,,OOB_IIP3_2DUP_4G_5MHz,4G_5MHz,-30.0,,677.6e6,707.5e6,0.1e6,23,6
,,,,,,,,OOB_IIP3_2DUP_4G_10MHz,4G_10MHz,-30.0,,677.6e6,707.5e6,0.1e6,23,6
,,,,,,,,OOB_IIP3_2DUP_4G_15MHz,4G_15MHz,-30.0,,677.6e6,707.5e6,0.1e6,23,6
,,,,,,,,OOB_IIP3_2DUP_4G_20MHz,4G_20MHz,-30.0,,677.6e6,707.5e6,0.1e6,23,6
,,,,,,,,OOB_IIP2_4G_1.4MHz_Uncal,4G_1.4MHz,-30.0,,707.6e6,707.5e6,0.1e6,23,12
,,,,,,,,OOB_IIP2_4G_3MHz_Uncal,4G_3MHz,-30.0,,707.6e6,707.5e6,0.1e6,23,12
,,,,,,,,OOB_IIP2_4G_5MHz_Uncal,4G_5MHz,-30.0,,707.6e6,707.5e6,0.1e6,23,12
,,,,,,,,OOB_IIP2_4G_10MHz_Uncal,4G_10MHz,-30.0,,707.6e6,707.5e6,0.1e6,23,12
,,,,,,,,OOB_IIP2_4G_15MHz_Uncal,4G_15MHz,-30.0,,707.6e6,707.5e6,0.1e6,23,12
,,,,,,,,OOB_IIP2_4G_20MHz_Uncal,4G_20MHz,-30.0,,707.6e6,707.5e6,0.1e6,23,12
,,,,,,,,OOB_IIP2_4G_40MHz_Uncal,4G_40MHz,-30.0,,707.6e6,707.5e6,0.1e6,23,12
,,,,,,IR,1,IR,3G_SC,-28.0,,737.6e6,,0.1e6,18,-3
,,,,,,IR_NOLNA,1,IR,3G_SC,-28.0,,737.6e6,,0.1e6,4,-3
,,,,,,NF,2,NF_3G_SC,3G_SC,-70.0,,737.6e6,,0.1e6,37,10
,,,,,,,,NF_4G_10MHz,4G_10MHz,-70.0,,737.6e6,,0.1e6,37,6
,,,,,,NF_NOLNA,2,NF_3G_SC,3G_SC,-70.0,,737.6e6,,0.1e6,23,10
,,,,,,,,NF_4G_10MHz,4G_10MHz,-70.0,,737.6e6,,0.1e6,23,6
RX,8,RXRF_LB2B,B,1,0
,,,,,,DCOS,1,DCOS_Uncal,3G_SC,,,942.5e6,,,37,12
,,,,,,DCOS_NOLNA,1,DCOS_Uncal,3G_SC,,,942.5e6,,,23,12
,,,,,,GAIN,10,GMAX,2G,-70.0,,942.6e6,,0.1e6,37,12
,,,,,,,,GAIN_2G_AGC1,2G,-70.0,,942.6e6,,0.1e6,37,12
,,,,,,,,GAIN_3G_AGC1,3G_SC,-65.0,,942.6e6,,0.1e6,37,10
,,,,,,,,GAIN_4G_AGC1,4G_10MHz,-61.0,,942.6e6,,0.1e6,37,6
,,,,,,,,GSTEP_6dB,3G_SC,-70.0,,942.6e6,,0.1e6,31,12
,,,,,,,,GSTEP_12dB,3G_SC,-70.0,,942.6e6,,0.1e6,25,12
,,,,,,,,GSTEP_18dB,3G_SC,-70.0,,942.6e6,,0.1e6,19,12
,,,,,,,,GSTEP_24dB,3G_SC,-70.0,,942.6e6,,0.1e6,13,12
,,,,,,,,GSTEP_30dB,3G_SC,-70.0,,942.6e6,,0.1e6,7,12
,,,,,,,,GSTEP_42dB,3G_SC,-70.0,,942.6e6,,0.1e6,1,12
,,,,,,GAIN_NOLNA,10,GMAX,2G,-88.0,,942.6e6,,0.1e6,23,12
,,,,,,,,GAIN_2G_AGC1,2G,-88.0,,942.6e6,,0.1e6,23,12
,,,,,,,,GAIN_3G_AGC1,3G_SC,-65.0,,942.6e6,,0.1e6,23,10
,,,,,,,,GAIN_4G_AGC1,4G_10MHz,-61.0,,942.6e6,,0.1e6,23,6
,,,,,,,,GSTEP_6dB,3G_SC,-70.0,,942.6e6,,0.1e6,31,12
,,,,,,,,GSTEP_12dB,3G_SC,-70.0,,942.6e6,,0.1e6,25,12
,,,,,,,,GSTEP_18dB,3G_SC,-70.0,,942.6e6,,0.1e6,19,12
,,,,,,,,GSTEP_24dB,3G_SC,-70.0,,942.6e6,,0.1e6,13,12
,,,,,,,,GSTEP_30dB,3G_SC,-70.0,,942.6e6,,0.1e6,7,12
,,,,,,,,GSTEP_42dB,3G_SC,-70.0,,942.6e6,,0.1e6,1,12
,,,,,,GAIN_eDSDS,1,GAIN_eDSDS_All_max,2G,-88.0,,942.6e6,,0.1e6,37,12
,,,,,,GAIN_eDSDS_NOLNA,1,GAIN_eDSDS_All_max,2G,-88.0,,942.6e6,,0.1e6,23,12
,,,,,,IIP,5,IB_IIP3_4G_20MHz,4G_20MHz,-50.0,,924.9e6,907.5e6,0.2e6,37,6
,,,,,,,,IB_IIP3_4G_40MHz,4G_40MHz,-50.0,,914.9e6,887.5e6,0.2e6,31,6
,,,,,,,,OOB_IIP3_HDUP_4G_20MHz,4G_20MHz,-30.0,,920.1e6,897.5e6,0.2e6,37,6
,,,,,,,,OOB_IIP3_2DUP_4G_20MHz,4G_20MHz,-30.0,,852.6e6,897.5e6,0.1e6,37,6
,,,,,,,,OOB_IIP2_4G_1.4MHz_Uncal,4G_1.4MHz,-30.0,,897.6e6,897.5e6,0.1e6,37,12
,,,,,,IIP_NOLNA,5,IB_IIP3_4G_20MHz,4G_20MHz,-50.0,,924.9e6,907.5e6,0.2e6,23,6
,,,,,,,,IB_IIP3_4G_40MHz,4G_40MHz,-50.0,,914.9e6,887.5e6,0.2e6,17,6
,,,,,,,,OOB_IIP3_HDUP_4G_20MHz,4G_20MHz,-30.0,,920.1e6,897.5e6,0.2e6,23,6
,,,,,,,,OOB_IIP3_2DUP_4G_20MHz,4G_20MHz,-30.0,,852.6e6,897.5e6,0.1e6,23,6
,,,,,,,,OOB_IIP2_4G_1.4MHz_Uncal,4G_1.4MHz,-30.0,,897.6e6,897.5e6,0.1e6,23,12
,,,,,,IR,1,IR,3G_SC,-28.0,,942.6e6,,0.1e6,18,-3
,,,,,,IR_NOLNA,1,IR,3G_SC,-28.0,,942.6e6,,0.1e6,4,-3
,,,,,,NF,4,NF_2G,2G,-70.0,,942.6e6,,0.1e6,37,12
,,,,,,,,NF_3G_SC,3G_SC,-70.0,,942.6e6,,0.1e6,37,10
,,,,,,,,NF_4G_10MHz,4G_10MHz,-70.0,,942.6e6,,0.1e6,37,6
,,,,,,,,NF_4G_20MHz,4G_20MHz,-65.0,,942.6e6,,0.1e6,37,10
,,,,,,NF_NOLNA,4,NF_2G,2G,-70.0,,942.6e6,,0.1e6,23,12
,,,,,,,,NF_3G_SC,3G_SC,-70.0,,942.6e6,,0.1e6,23,10
,,,,,,,,NF_4G_10MHz,4G_10MHz,-70.0,,942.6e6,,0.1e6,23,6
,,,,,,,,NF_4G_20MHz,4G_20MHz,-65.0,,942.6e6,,0.1e6,23,10
RX,5,RXRF_LB1B,B,1,0
,,,,,,DCOS,3,DCOS_Uncal,3G_SC,,,881.5e6,,,37,12
,,,,,,,,DCOS_Cal,3G_SC,,,881.5e6,,,37,12
,,,,,,,,DCOS_Cal_Range,3G_SC,,,881.5e6,,,37,12
,,,,,,DCOS_NOLNA,3,DCOS_Uncal,3G_SC,,,881.5e6,,,23,12
,,,,,,,,DCOS_Cal,3G_SC,,,881.5e6,,,23,12
,,,,,,,,DCOS_Cal_Range,3G_SC,,,881.5e6,,,23,12
,,,,,,EVM,1,EVMrms_3G_SC,3G_SC,-28.0,,881.5e6,,,18,-3
,,,,,,EVM_NOLNA,2,EVMrms_3G_SC,3G_SC,-28.0,,881.5e6,,,4,-3
,,,,,,,,EVMrms_3G_SC,3G_SC,-28.0,,881.5e6,,,4,-3
,,,,,,FILT,3,FILT_CDMA2k-TDSCDMA-4G_1.4MHz_1.26MHz,CDMA2k-TDSCDMA-4G_1.4MHz,-28.0,,882.76e6,,1.26e6,18,-3
,,,,,,,,FILT_3G_3C_1.5MHz,3G_3C,-28.0,,883.0e6,,1.5e6,18,-3
,,,,,,,,FILT_3G_3C_2.64MHz,3G_3C,-28.0,,884.14e6,,2.64e6,18,-3
,,,,,,FILT_NOLNA,3,FILT_CDMA2k-TDSCDMA-4G_1.4MHz_1.26MHz,CDMA2k-TDSCDMA-4G_1.4MHz,-28.0,,882.76e6,,1.26e6,4,-3
,,,,,,,,FILT_3G_3C_1.5MHz,3G_3C,-28.0,,883.0e6,,1.5e6,4,-3
,,,,,,,,FILT_3G_3C_2.64MHz,3G_3C,-28.0,,884.14e6,,2.64e6,4,-3
,,,,,,GAIN,10,GMAX,2G,-70.0,,881.6e6,,0.1e6,37,12
,,,,,,,,GAIN_2G_AGC1,2G,-70.0,,881.6e6,,0.1e6,37,12
,,,,,,,,GAIN_3G_AGC1,3G_SC,-65.0,,881.6e6,,0.1e6,37,10
,,,,,,,,GAIN_4G_AGC1,4G_10MHz,-61.0,,881.6e6,,0.1e6,37,6
,,,,,,,,GSTEP_6dB,3G_SC,-70.0,,881.6e6,,0.1e6,31,12
,,,,,,,,GSTEP_12dB,3G_SC,-70.0,,881.6e6,,0.1e6,25,12
,,,,,,,,GSTEP_18dB,3G_SC,-70.0,,881.6e6,,0.1e6,19,12
,,,,,,,,GSTEP_24dB,3G_SC,-70.0,,881.6e6,,0.1e6,13,12
,,,,,,,,GSTEP_30dB,3G_SC,-70.0,,881.6e6,,0.1e6,7,12
,,,,,,,,GSTEP_42dB,3G_SC,-70.0,,881.6e6,,0.1e6,1,12
,,,,,,GAIN_NOLNA,10,GMAX,2G,-88.0,,881.6e6,,0.1e6,23,12
,,,,,,,,GAIN_2G_AGC1,2G,-88.0,,881.6e6,,0.1e6,23,12
,,,,,,,,GAIN_3G_AGC1,3G_SC,-65.0,,881.6e6,,0.1e6,23,10
,,,,,,,,GAIN_4G_AGC1,4G_10MHz,-61.0,,881.6e6,,0.1e6,23,6
,,,,,,,,GSTEP_6dB,3G_SC,-70.0,,881.6e6,,0.1e6,31,12
,,,,,,,,GSTEP_12dB,3G_SC,-70.0,,881.6e6,,0.1e6,25,12
,,,,,,,,GSTEP_18dB,3G_SC,-70.0,,881.6e6,,0.1e6,19,12
,,,,,,,,GSTEP_24dB,3G_SC,-70.0,,881.6e6,,0.1e6,13,12
,,,,,,,,GSTEP_30dB,3G_SC,-70.0,,881.6e6,,0.1e6,7,12
,,,,,,,,GSTEP_42dB,3G_SC,-70.0,,881.6e6,,0.1e6,1,12
,,,,,,GAIN_eDSDS,1,GAIN_eDSDS_All_max,2G,-88.0,,881.6e6,,0.1e6,37,12
,,,,,,GAIN_eDSDS_NOLNA,1,GAIN_eDSDS_All_max,2G,-88.0,,881.6e6,,0.1e6,23,12
,,,,,,IIP,27,IB_IIP3_2G,2G,-50.0,,880.7e6,880.0e6,0.1e6,37,12
,,,,,,,,IB_IIP3_3G_SC,3G_SC,-50.0,,878.0e6,875.6e6,1.1e6,37,10
,,,,,,,,IB_IIP3_3G_DC,3G_DC,-50.0,,875.5e6,873.1e6,3.6e6,34,5
,,,,,,,,IB_IIP3_4G_1.4MHz,4G_1.4MHz,-50.0,,878.6e6,875.9e6,0.2e6,37,6
,,,,,,,,IB_IIP3_4G_5MHz,4G_5MHz,-50.0,,871.4e6,861.5e6,0.2e6,37,6
,,,,,,,,IB_IIP3_4G_10MHz,4G_10MHz,-50.0,,868.9e6,856.5e6,0.2e6,37,6
,,,,,,,,IB_IIP3_4G_15MHz,4G_15MHz,-50.0,,866.4e6,851.5e6,0.2e6,37,6
,,,,,,,,IB_IIP3_4G_20MHz,4G_20MHz,-50.0,,863.9e6,846.5e6,0.2e6,37,6
,,,,,,,,OOB_IIP3_HDUP_3G_SC,3G_SC,-30.0,,859.1e6,836.5e6,0.2e6,37,10
,,,,,,,,OOB_IIP3_HDUP_3G_DC,3G_DC,-30.0,,859.1e6,836.5e6,0.2e6,37,10
,,,,,,,,OOB_IIP3_HDUP_4G_20MHz,4G_20MHz,-30.0,,859.1e6,836.5e6,0.2e6,37,6
,,,,,,,,OOB_IIP3_2DUP_3G_SC,3G_SC,-30.0,,791.6e6,836.5e6,0.1e6,37,10
,,,,,,,,OOB_IIP3_2DUP_3G_DC,3G_DC,-30.0,,791.6e6,836.5e6,0.1e6,37,10
,,,,,,,,OOB_IIP3_2DUP_4G_5MHz,4G_5MHz,-30.0,,791.6e6,836.5e6,0.1e6,37,6
,,,,,,,,OOB_IIP3_2DUP_4G_10MHz,4G_10MHz,-30.0,,791.6e6,836.5e6,0.1e6,37,6
,,,,,,,,OOB_IIP3_2DUP_4G_15MHz,4G_15MHz,-30.0,,791.6e6,836.5e6,0.1e6,37,6
,,,,,,,,OOB_IIP3_2DUP_4G_20MHz,4G_20MHz,-30.0,,791.6e6,836.5e6,0.1e6,37,6
,,,,,,,,IB_IIP2_2G_Uncal,2G,-33.0,,875.6e6,875.5e6,0.1e6,37,12
,,,,,,,,OOB_IIP2_3G_SC_Uncal,3G_SC,-30.0,,836.6e6,836.5e6,0.1e6,37,12
,,,,,,,,OOB_IIP2_3G_DC_Uncal,3G_DC,-30.0,,836.6e6,836.5e6,0.1e6,37,12
,,,,,,,,OOB_IIP2_4G_1.4MHz_Uncal,4G_1.4MHz,-30.0,,836.6e6,836.5e6,0.1e6,37,12
,,,,,,,,OOB_IIP2_4G_3MHz_Uncal,4G_3MHz,-30.0,,836.6e6,836.5e6,0.1e6,37,12
,,,,,,,,OOB_IIP2_4G_5MHz_Uncal,4G_5MHz,-30.0,,836.6e6,836.5e6,0.1e6,37,12
,,,,,,,,OOB_IIP2_4G_10MHz_Uncal,4G_10MHz,-30.0,,836.6e6,836.5e6,0.1e6,37,12
,,,,,,,,OOB_IIP2_4G_15MHz_Uncal,4G_15MHz,-30.0,,836.6e6,836.5e6,0.1e6,37,12
,,,,,,,,OOB_IIP2_4G_20MHz_Uncal,4G_20MHz,-30.0,,836.6e6,836.5e6,0.1e6,37,12
,,,,,,,,OOB_IIP2_4G_40MHz_Uncal,4G_40MHz,-30.0,,836.6e6,836.5e6,0.1e6,37,12
,,,,,,IIP_CAL3,1,OOB_IIP2_3G_SC_Cal,3G_SC,-30.0,,836.6e6,836.5e6,0.1e6,37,12
,,,,,,IIP_CAL3_NOLNA,1,OOB_IIP2_3G_SC_Cal,3G_SC,-30.0,,836.6e6,836.5e6,0.1e6,23,12
,,,,,,IIP_CAL9,1,OOB_IIP2_3G_SC_Cal,3G_SC,-30.0,,836.6e6,836.5e6,0.1e6,37,12
,,,,,,IIP_CAL9_NOLNA,1,OOB_IIP2_3G_SC_Cal,3G_SC,-30.0,,836.6e6,836.5e6,0.1e6,23,12
,,,,,,IIP_NOLNA,27,IB_IIP3_2G,2G,-50.0,,880.7e6,880.0e6,0.1e6,23,12
,,,,,,,,IB_IIP3_3G_SC,3G_SC,-50.0,,878.0e6,875.6e6,1.1e6,23,10
,,,,,,,,IB_IIP3_3G_DC,3G_DC,-50.0,,875.5e6,873.1e6,3.6e6,20,5
,,,,,,,,IB_IIP3_4G_1.4MHz,4G_1.4MHz,-50.0,,878.6e6,875.9e6,0.2e6,23,6
,,,,,,,,IB_IIP3_4G_5MHz,4G_5MHz,-50.0,,871.4e6,861.5e6,0.2e6,23,6
,,,,,,,,IB_IIP3_4G_10MHz,4G_10MHz,-50.0,,868.9e6,856.5e6,0.2e6,23,6
,,,,,,,,IB_IIP3_4G_15MHz,4G_15MHz,-50.0,,866.4e6,851.5e6,0.2e6,23,6
,,,,,,,,IB_IIP3_4G_20MHz,4G_20MHz,-50.0,,863.9e6,846.5e6,0.2e6,23,6
,,,,,,,,OOB_IIP3_HDUP_3G_SC,3G_SC,-30.0,,859.1e6,836.5e6,0.2e6,23,10
,,,,,,,,OOB_IIP3_HDUP_3G_DC,3G_DC,-30.0,,859.1e6,836.5e6,0.2e6,23,10
,,,,,,,,OOB_IIP3_HDUP_4G_20MHz,4G_20MHz,-30.0,,859.1e6,836.5e6,0.2e6,23,6
,,,,,,,,OOB_IIP3_2DUP_3G_SC,3G_SC,-30.0,,791.6e6,836.5e6,0.1e6,23,10
,,,,,,,,OOB_IIP3_2DUP_3G_DC,3G_DC,-30.0,,791.6e6,836.5e6,0.1e6,23,10
,,,,,,,,OOB_IIP3_2DUP_4G_5MHz,4G_5MHz,-30.0,,791.6e6,836.5e6,0.1e6,23,6
,,,,,,,,OOB_IIP3_2DUP_4G_10MHz,4G_10MHz,-30.0,,791.6e6,836.5e6,0.1e6,23,6
,,,,,,,,OOB_IIP3_2DUP_4G_15MHz,4G_15MHz,-30.0,,791.6e6,836.5e6,0.1e6,23,6
,,,,,,,,OOB_IIP3_2DUP_4G_20MHz,4G_20MHz,-30.0,,791.6e6,836.5e6,0.1e6,23,6
,,,,,,,,IB_IIP2_2G_Uncal,2G,-33.0,,875.6e6,875.5e6,0.1e6,23,12
,,,,,,,,OOB_IIP2_3G_SC_Uncal,3G_SC,-30.0,,836.6e6,836.5e6,0.1e6,23,12
,,,,,,,,OOB_IIP2_3G_DC_Uncal,3G_DC,-30.0,,836.6e6,836.5e6,0.1e6,23,12
,,,,,,,,OOB_IIP2_4G_1.4MHz_Uncal,4G_1.4MHz,-30.0,,836.6e6,836.5e6,0.1e6,23,12
,,,,,,,,OOB_IIP2_4G_3MHz_Uncal,4G_3MHz,-30.0,,836.6e6,836.5e6,0.1e6,23,12
,,,,,,,,OOB_IIP2_4G_5MHz_Uncal,4G_5MHz,-30.0,,836.6e6,836.5e6,0.1e6,23,12
,,,,,,,,OOB_IIP2_4G_10MHz_Uncal,4G_10MHz,-30.0,,836.6e6,836.5e6,0.1e6,23,12
,,,,,,,,OOB_IIP2_4G_15MHz_Uncal,4G_15MHz,-30.0,,836.6e6,836.5e6,0.1e6,23,12
,,,,,,,,OOB_IIP2_4G_20MHz_Uncal,4G_20MHz,-30.0,,836.6e6,836.5e6,0.1e6,23,12
,,,,,,,,OOB_IIP2_4G_40MHz_Uncal,4G_40MHz,-30.0,,836.6e6,836.5e6,0.1e6,23,12
,,,,,,IR,1,IR,3G_SC,-28.0,,881.6e6,,0.1e6,18,-3
,,,,,,IR_NOLNA,1,IR,3G_SC,-28.0,,881.6e6,,0.1e6,4,-3
,,,,,,NF,4,NF_2G,2G,-70.0,,881.6e6,,0.1e6,37,12
,,,,,,,,NF_3G_SC,3G_SC,-70.0,,881.6e6,,0.1e6,37,10
,,,,,,,,NF_4G_10MHz,4G_10MHz,-70.0,,881.6e6,,0.1e6,37,6
,,,,,,,,NF_4G_20MHz,4G_20MHz,-65.0,,881.6e6,,0.1e6,37,10
,,,,,,NF_NOLNA,4,NF_2G,2G,-70.0,,881.6e6,,0.1e6,23,12
,,,,,,,,NF_3G_SC,3G_SC,-70.0,,881.6e6,,0.1e6,23,10
,,,,,,,,NF_4G_10MHz,4G_10MHz,-70.0,,881.6e6,,0.1e6,23,6
,,,,,,,,NF_4G_20MHz,4G_20MHz,-65.0,,881.6e6,,0.1e6,23,10
RX,7,RXRF_HB7A,A,1,0
,,,,,,DCOS,3,DCOS_Uncal,3G_SC,,,2655.0e6,,,37,12
,,,,,,,,DCOS_Cal,3G_SC,,,2655.0e6,,,37,12
,,,,,,,,DCOS_Cal_Range,3G_SC,,,2655.0e6,,,37,12
,,,,,,DCOS_NOLNA,3,DCOS_Uncal,3G_SC,,,2655.0e6,,,23,12
,,,,,,,,DCOS_Cal,3G_SC,,,2655.0e6,,,23,12
,,,,,,,,DCOS_Cal_Range,3G_SC,,,2655.0e6,,,23,12
,,,,,,GAIN,9,GMAX,2G,-70.0,,2655.1e6,,0.1e6,37,12
,,,,,,,,GAIN_3G_AGC1,3G_SC,-65.0,,2655.1e6,,0.1e6,37,10
,,,,,,,,GAIN_4G_AGC1,4G_10MHz,-61.0,,2655.1e6,,0.1e6,37,6
,,,,,,,,GSTEP_6dB,3G_SC,-70.0,,2655.1e6,,0.1e6,31,12
,,,,,,,,GSTEP_12dB,3G_SC,-70.0,,2655.1e6,,0.1e6,25,12
,,,,,,,,GSTEP_18dB,3G_SC,-70.0,,2655.1e6,,0.1e6,19,12
,,,,,,,,GSTEP_24dB,3G_SC,-70.0,,2655.1e6,,0.1e6,13,12
,,,,,,,,GSTEP_30dB,3G_SC,-70.0,,2655.1e6,,0.1e6,7,12
,,,,,,,,GSTEP_42dB,3G_SC,-70.0,,2655.1e6,,0.1e6,1,12
,,,,,,GAIN_NOLNA,9,GMAX,2G,-88.0,,2655.1e6,,0.1e6,23,12
,,,,,,,,GAIN_3G_AGC1,3G_SC,-65.0,,2655.1e6,,0.1e6,23,10
,,,,,,,,GAIN_4G_AGC1,4G_10MHz,-61.0,,2655.1e6,,0.1e6,23,6
,,,,,,,,GSTEP_6dB,3G_SC,-70.0,,2655.1e6,,0.1e6,31,12
,,,,,,,,GSTEP_12dB,3G_SC,-70.0,,2655.1e6,,0.1e6,25,12
,,,,,,,,GSTEP_18dB,3G_SC,-70.0,,2655.1e6,,0.1e6,19,12
,,,,,,,,GSTEP_24dB,3G_SC,-70.0,,2655.1e6,,0.1e6,13,12
,,,,,,,,GSTEP_30dB,3G_SC,-70.0,,2655.1e6,,0.1e6,7,12
