//  TRX,  INT,   STRING, STRING,      INT,double,#   STRING,   int, double_Ary, double_Ary,double_Ary,double_Ary,double_Ary,STRING,string
,,,,,,,,IIP2_IB_3G-SC,3G-SC,1,,1942e6,1940e6,2,0
,,,,,,,,IIP3_OOB_3G,3G-SC,4,,1941e6,1960e6,8,0
,,,,,,DCOS,3,VDCOS_3G_SC_UNCAL,3G-SC,,,18,18,0,2
,,,,,,,,VDCOS_3G_SC_CAL,3G-SC,,,18,18,0,2
,,,,,,,,VDCOS_3G_SC_CALRANGE,3G-SC,,,18,18,0,2
,,,,,,EVM,2,EVMrms_4G-10M,3G-SC,4,,1950e6,18,0.1,2
,,,,,,,,EVMpeak_4G-10M,3G-SC,4,,1950e6,18,0.1,2
,,,,,,IR,1,IR_3G-SC,3G-SC,4,,1950.1e6,18,0.1,2
,,,,,,SWEEP,14*3,,,-9,,2140e6,,,0xa600
,,,,,,,,,,-8,,,,,0xa400
,,,,,,,,,,-7,,,,,0xa200
,,,,,,,,,,-6,,,,,
,,,,,,,,,,-5,,,,,
,,,,,,,,,,-4,,,,,
,,,,,,,,,,-3,,,,,
,,,,,,,,,,-2,,,,,
,,,,,,,,,,-1,,,,,
,,,,,,,,,,0,,,,,
,,,,,,,,,,1,,,,,
,,,,,,,,,,2,,,,,
,,,,,,,,,,3,,,,,
,,,,,,,,,,4,,,,,
,,,,,,,,,,-13,,,,,
,,,,,,,,,,-12,,,,,
,,,,,,,,,,-11,,,,,
,,,,,,,,,,-10,,,,,
,,,,,,,,,,-9,,,,,
,,,,,,,,,,-8,,,,,
,,,,,,,,,,-7,,,,,
,,,,,,,,,,-6,,,,,
,,,,,,,,,,-5,,,,,
,,,,,,,,,,-4,,,,,
,,,,,,,,,,-3,,,,,
,,,,,,,,,,-2,,,,,
,,,,,,,,,,-1,,,,,
,,,,,,,,,,0,,,,,
,,,,,,,,,,-17,,,,,
,,,,,,,,,,-16,,,,,
,,,,,,,,,,-15,,,,,
,,,,,,,,,,-14,,,,,
,,,,,,,,,,-13,,,,,
,,,,,,,,,,-12,,,,,
,,,,,,,,,,-11,,,,,
,,,,,,,,,,-10,,,,,
,,,,,,,,,,-9,,,,,
,,,,,,,,,,-8,,,,,
,,,,,,,,,,-7,,,,,
,,,,,,,,,,-6,,,,,
,,,,,,,,,,-5,,,,,
,,,,,,,,,,-4,,,,,
RX,1,DRX_HB4,D,1,0
,,,,,,IIP,27,IIP3_IB_3G-SC,3G-SC,-50,,2136.5e6,2134.1e6,1.1,0x8181
,,,,,,,,IIP3_IB_4G_1.4M,4G-1.4MHz,-50,,2137.1e6,2134.4e6,0.2,0x8383
,,,,,,,,IIP3_IB_4G_5M,4G-5MHz,-50,,2129.9e6,2120e6,0.2,0x8383
,,,,,,,,IIP3_IB_4G_10M,4G-10MHz,-50,,2127.4e6,2115e6,0.2,0x8383
,,,,,,,,IIP3_IB_4G_15M,4G-15MHz,-50,,2124.9e6,2110e6,0.2,0x8383
,,,,,,,,IIP3_IB_4G_20M,4G-20MHz,-50,,2122.4e6,2105e6,0.2,0x8383
,,,,,,,,IIP3_IB_4G_40M,4G-40MHz,-50,,2112.4e6,2085e6,0.2,0xa3a3
,,,,,,,,IIP3_OB_HDUP_3G-SC,3G-SC,-30,,2045.1e6,1950e6,0.2,0x8181
,,,,,,,,IIP3_OB_HDUP_4G_1.4M,4G-1.4MHz,-30,,2045.1e6,1950e6,0.2,0x8383
,,,,,,,,IIP3_OB_HDUP_4G_5M,4G-5MHz,-30,,2045.1e6,1950e6,0.2,0x8383
,,,,,,,,IIP3_OB_HDUP_4G_10M,4G-10MHz,-30,,2045.1e6,1950e6,0.2,0x8383
,,,,,,,,IIP3_OB_HDUP_4G_15M,4G-15MHz,-30,,2045.1e6,1950e6,0.2,0x8383
,,,,,,,,IIP3_OB_HDUP_4G_20M,4G-20MHz,-30,,2045.1e6,1950e6,0.2,0x8383
,,,,,,,,IIP3_OB_HDUP_4G_40M,4G-40MHz,-30,,2045.1e6,1950e6,0.2,0x8383
,,,,,,,,IIP3_OB_2DUP_3G-SC,3G-SC,-30,,1760.1e6,1950e6,0.1,0x8181
,,,,,,,,IIP3_OB_2DUP_4G_1.4M,4G-1.4MHz,-30,,1760.1e6,1950e6,0.1,0x8181
,,,,,,,,IIP3_OB_2DUP_4G_5M,4G-5MHz,-30,,1760.1e6,1950e6,0.1,0x8383
,,,,,,,,IIP3_OB_2DUP_4G_10M,4G-10MHz,-30,,1760.1e6,1950e6,0.1,0x8383
,,,,,,,,IIP3_OB_2DUP_4G_15M,4G-15MHz,-30,,1760.1e6,1950e6,0.1,0x8383
,,,,,,,,IIP3_OB_2DUP_4G_20M,4G-20MHz,-30,,1760.1e6,1950e6,0.1,0x8383
,,,,,,,,IIP3_OB_2DUP_4G_40M,4G-40MHz,-30,,1760.1e6,1950e6,0.1,0x8383
,,,,,,,,IIP2_OB_3G-SC,3G-SC,-30,,1950.1e6,1950e6,0.1,0x8080
,,,,,,,,IIP2_OB_4G_1.4M,4G-1.4MHz,-30,,1950.1e6,1950e6,0.1,0x8080
,,,,,,,,IIP2_OB_4G_5M,4G-5MHz,-30,,1950.1e6,1950e6,0.1,0x8080
,,,,,,,,IIP2_OB_4G_10M,4G-10MHz,-30,,1950.1e6,1950e6,0.1,0x8080
,,,,,,,,IIP2_OB_4G_20M,4G-20MHz,-30,,1950.1e6,1950e6,0.1,0x8080
,,,,,,,,IIP2_OB_4G_40M,4G-40MHz,-30,,1950.1e6,1950e6,0.1,0x8080
,,,,,,GAIN,11,GAIN_3G-SC_MAX,3G-SC,-70,,2140.1e6,2140e6,0.1,0x0
,,,,,,,,GSTEP_3G-SC_LNA_3DB,3G-SC,-70,,2140.1e6,2140e6,0.1,0x1010
,,,,,,,,GSTEP_3G-SC_LNA_6DB,3G-SC,-70,,2140.1e6,2140e6,0.1,0x2020
,,,,,,,,GSTEP_3G-SC_LNA_12DB,3G-SC,-70,,2140.1e6,2140e6,0.1,0x3030
,,,,,,,,GSTEP_3G-SC_LNA_18DB,3G-SC,-70,,2140.1e6,2140e6,0.1,0x4040
,,,,,,,,GSTEP_3G-SC_LNA_24DB,3G-SC,-70,,2140.1e6,2140e6,0.1,0x5050
,,,,,,,,GSTEP_3G-SC_LNA_30DB,3G-SC,-70,,2140.1e6,2140e6,0.1,0x6060
,,,,,,,,GSTEP_3G-SC_LNA_42DB,3G-SC,-70,,2140.1e6,2140e6,0.1,0x7070
,,,,,,,,GAIN_2G_AGC1,2G,-70,,2140.1e6,2140e6,0.1,0x0
,,,,,,,,GAIN_3G-SC_AGC1,3G-SC,-70,,2140.1e6,2140e6,0.1,0x101
,,,,,,,,GAIN_4G_AGC1,4G,-70,,2140.1e6,2140e6,0.1,0x303
,,,,,,NF,1,NF_3G-SC,3G-SC,-70,,2140.1e6,18,0.1,2
,,,,,,EVM,2,EVMrms_3G-SC,3G-SC,-28,,2140e6,18,0.1,2
,,,,,,,,EVMpeak_3G-SC,3G-SC,-28,,2140e6,18,0.1,2
,,,,,,IR,1,IR_3G-SC,3G-SC,-28,,2140.1e6,18,0.1,2
,,,,,,DCOS,3,VDCOS_3G_SC_UNCAL,3G-SC,,,18,18,0,2
,,,,,,,,VDCOS_3G_SC_CAL,3G-SC,,,18,18,0,2
,,,,,,,,VDCOS_3G_SC_CALRANGE,3G-SC,,,18,18,0,2
,,,,,,IIP_CAL3,1,IIP2_OB_CAL_3G,3G-SC,-30,,1950.1e6,1950e6,0.1,0
,,,,,,IIP_CAL9,1,IIP2_OB_CAL_3G,3G-SC,-30,,1950.1e6,1950e6,0.1,0
RX,1,TXFB_2,A,2,0
,,,,,,GAIN,1,GAIN,3G-SC,4,,1950.1e6,1950e6,0.1,
,,,,,,IIP,1,IIP3_IB_3G,3G-SC,1,,1942e6,1940e6,6,0
RX,23,MRX_HB5,C,1,0
,,,,,,IIP,5,IIP3_IB_4G_20M,4G-20MHz,-50,,2172.4e6,2155e6,0.2,0x8383
,,,,,,,,IIP3_OB_HDUP_4G_20M,4G-20MHz,-30,,2100.1e6,2010e6,0.2,0x8383
,,,,,,,,IIP3_OB_2DUP_4G_20M,4G-20MHz,-30,,1830.1e6,2010e6,0.1,0x8383
,,,,,,,,IIP2_OB_4G_1.4M,4G-1.4MHz,-30,,2010.1e6,2010e6,0.1,0x8080
,,,,,,,,IIP2_OB_4G_10M,4G-10MHz,-30,,2010.1e6,2010e6,0.1,0x8080
,,,,,,GAIN,11,GAIN_3G-SC_MAX,3G-SC,-70,,2190.1e6,2190e6,0.1,0x0
,,,,,,,,GSTEP_3G-SC_LNA_3DB,3G-SC,-70,,2190.1e6,2190e6,0.1,0x1010
,,,,,,,,GSTEP_3G-SC_LNA_6DB,3G-SC,-70,,2190.1e6,2190e6,0.1,0x2020
,,,,,,,,GSTEP_3G-SC_LNA_12DB,3G-SC,-70,,2190.1e6,2190e6,0.1,0x3030
,,,,,,,,GSTEP_3G-SC_LNA_18DB,3G-SC,-70,,2190.1e6,2190e6,0.1,0x4040
,,,,,,,,GSTEP_3G-SC_LNA_24DB,3G-SC,-70,,2190.1e6,2190e6,0.1,0x5050
,,,,,,,,GSTEP_3G-SC_LNA_30DB,3G-SC,-70,,2190.1e6,2190e6,0.1,0x6060
,,,,,,,,GSTEP_3G-SC_LNA_42DB,3G-SC,-70,,2190.1e6,2190e6,0.1,0x7070
,,,,,,,,GAIN_2G_AGC1,2G,-70,,2190.1e6,2190e6,0.1,0x0
,,,,,,,,GAIN_3G-SC_AGC1,3G-SC,-70,,2190.1e6,2190e6,0.1,0x101
,,,,,,,,GAIN_4G_AGC1,4G,-70,,2190.1e6,2190e6,0.1,0x303
,,,,,,NF,1,NF_3G-SC,3G-SC,-70,,2190.1e6,3,0.1,2
,,,,,,EVM,2,EVMrms_3G-SC,3G-SC,-28,,2190e6,3,0.1,2
,,,,,,,,EVMpeak_3G-SC,3G-SC,-28,,2190e6,3,0.1,2
,,,,,,IR,1,IR_3G-SC,3G-SC,-28,,2190.1e6,3,0.1,2
,,,,,,DCOS,3,VDCOS_3G_SC_UNCAL,3G-SC,,,3,3,0,2
,,,,,,,,VDCOS_3G_SC_CAL,3G-SC,,,3,3,0,2
,,,,,,,,VDCOS_3G_SC_CALRANGE,3G-SC,,,3,3,0,2
,,,,,,IIP_CAL3,1,IIP2_OB_CAL_3G,3G-SC,-30,,2010.1e6,2010e6,0.1,0
,,,,,,IIP_CAL9,1,IIP2_OB_CAL_3G,3G-SC,-30,,2010.1e6,2010e6,0.1,0
,,,,,,GMAXCA_P5M,1,GMAXCA_P5M,3G-SC,-70,,2195.1e6,,0.1,0
,,,,,,GMAXCA_N5M,1,GMAXCA_N5M,3G-SC,-70,,2185.1e6,,0.1,0
,,,,,,IIP_N5M,1,IIP2_OB_UNCAL_3G,3G-SC,-30,,2005.1e6,2005e6,0.1,0
,,,,,,CA_IIP_CAL3,1,IIP2_OB_CAL_3G,3G-SC,-30,,2090.1e6,2090e6,0.1,0
,,,,,,CA_IIP_CAL9,1,IIP2_OB_CAL_3G,3G-SC,-30,,2090.1e6,2090e6,0.1,0
RX,29,MRX_LB6,C,1,0
,,,,,,IIP,1,IIP3_IB_4G_20M,4G-20MHz,-50,,704.9e6,687.5e6,0.2,0x8383
,,,,,,GAIN,9,GAIN_3G-SC_MAX,3G-SC,-70,,722.6e6,722.5e6,0.1,0x0
,,,,,,,,GSTEP_3G-SC_LNA_3DB,3G-SC,-70,,722.6e6,722.5e6,0.1,0x1010
,,,,,,,,GSTEP_3G-SC_LNA_6DB,3G-SC,-70,,722.6e6,722.5e6,0.1,0x2020
,,,,,,,,GSTEP_3G-SC_LNA_12DB,3G-SC,-70,,722.6e6,722.5e6,0.1,0x3030
,,,,,,,,GSTEP_3G-SC_LNA_18DB,3G-SC,-70,,722.6e6,722.5e6,0.1,0x4040
,,,,,,,,GSTEP_3G-SC_LNA_24DB,3G-SC,-70,,722.6e6,722.5e6,0.1,0x5050
,,,,,,,,GSTEP_3G-SC_LNA_30DB,3G-SC,-70,,722.6e6,722.5e6,0.1,0x6060
,,,,,,,,GSTEP_3G-SC_LNA_42DB,3G-SC,-70,,722.6e6,722.5e6,0.1,0x7070
,,,,,,,,GAIN_4G_AGC1,4G-10M,-70,,722.6e6,722.5e6,0.1,0x303
,,,,,,NF,1,NF_3G-SC,3G-SC,-70,,722.6e6,0,0.1,2
,,,,,,EVM,2,EVMrms_3G-SC,3G-SC,-28,,722.5e6,0,0.1,2
,,,,,,,,EVMpeak_3G-SC,3G-SC,-28,,722.5e6,0,0.1,2
,,,,,,IR,1,IR_3G-SC,3G-SC,-28,,722.6e6,0,0.1,2
,,,,,,DCOS,1,VDCOS_3G_SC_UNCAL,3G-SC,,,0,0,0,2
RX,44,MRX_LB3,A,2,0
,,,,,,IIP,1,IIP3_IB_4G_20M,4G-20MHz,-50,,735.4e6,718e6,0.2,0x8383
,,,,,,GAIN,9,GAIN_3G-SC_MAX,3G-SC,-70,,753.1e6,753e6,0.1,0x0
,,,,,,,,GSTEP_3G-SC_LNA_3DB,3G-SC,-70,,753.1e6,753e6,0.1,0x1010
,,,,,,,,GSTEP_3G-SC_LNA_6DB,3G-SC,-70,,753.1e6,753e6,0.1,0x2020
,,,,,,,,GSTEP_3G-SC_LNA_12DB,3G-SC,-70,,753.1e6,753e6,0.1,0x3030
,,,,,,,,GSTEP_3G-SC_LNA_18DB,3G-SC,-70,,753.1e6,753e6,0.1,0x4040
,,,,,,,,GSTEP_3G-SC_LNA_24DB,3G-SC,-70,,753.1e6,753e6,0.1,0x5050
,,,,,,,,GSTEP_3G-SC_LNA_30DB,3G-SC,-70,,753.1e6,753e6,0.1,0x6060
,,,,,,,,GSTEP_3G-SC_LNA_42DB,3G-SC,-70,,753.1e6,753e6,0.1,0x7070
,,,,,,,,GAIN_4G_AGC1,4G-10M,-70,,753.1e6,753e6,0.1,0x303
,,,,,,NF,1,NF_3G-SC,3G-SC,-70,,753.1e6,4,0.1,2
,,,,,,EVM,2,EVMrms_3G-SC,3G-SC,-28,,753e6,4,0.1,2
,,,,,,,,EVMpeak_3G-SC,3G-SC,-28,,753e6,4,0.1,2
,,,,,,IR,1,IR_3G-SC,3G-SC,-28,,753.1e6,4,0.1,2
,,,,,,DCOS,1,VDCOS_3G_SC_UNCAL,3G-SC,,,4,4,0,2
RX,25,MRX_HB3,A,2,0
,,,,,,IIP,31,IIP3_IB_3G-SC,3G-SC,-50,,1959e6,1956.6e6,1.1,0x8181
,,,,,,,,IIP3_IB_3G-DC,3G-DC,-50,,1956.5e6,1954.1e6,3.6,0x9494
,,,,,,,,IIP3_IB_4G_1.4M,4G-1.4MHz,-50,,1959.6e6,1956.9e6,0.2,0x8383
,,,,,,,,IIP3_IB_4G_5M,4G-5MHz,-50,,1952.4e6,1942.5e6,0.2,0x8383
,,,,,,,,IIP3_IB_4G_10M,4G-10MHz,-50,,1949.9e6,1937.5e6,0.2,0x8383
,,,,,,,,IIP3_IB_4G_15M,4G-15MHz,-50,,1947.4e6,1932.5e6,0.2,0x8383
,,,,,,,,IIP3_IB_4G_20M,4G-20MHz,-50,,1944.9e6,1927.5e6,0.2,0x8383
,,,,,,,,IIP3_IB_4G_40M,4G-40MHz,-50,,1934.9e6,1907.5e6,0.2,0xa3a3
,,,,,,,,IIP3_OB_HDUP_3G-SC,3G-SC,-30,,1922.6e6,1882.5e6,0.2,0x8181
,,,,,,,,IIP3_OB_HDUP_3G-DC,3G-DC,-30,,1922.6e6,1882.5e6,0.2,0x8181
,,,,,,,,IIP3_OB_HDUP_4G_1.4M,4G-1.4MHz,-30,,1922.6e6,1882.5e6,0.2,0x8181
,,,,,,,,IIP3_OB_HDUP_4G_5M,4G-5MHz,-30,,1922.6e6,1882.5e6,0.2,0x8181
,,,,,,,,IIP3_OB_HDUP_4G_10M,4G-10MHz,-30,,1922.6e6,1882.5e6,0.2,0x8181
,,,,,,,,IIP3_OB_HDUP_4G_15M,4G-15MHz,-30,,1922.6e6,1882.5e6,0.2,0x8181
,,,,,,,,IIP3_OB_HDUP_4G_20M,4G-20MHz,-30,,1922.6e6,1882.5e6,0.2,0x8383
,,,,,,,,IIP3_OB_HDUP_4G_40M,4G-40MHz,-30,,1922.6e6,1882.5e6,0.2,0x8383
,,,,,,,,IIP3_OB_2DUP_3G-SC,3G-SC,-30,,1802.6e6,1882.5e6,0.1,0x8181
,,,,,,,,IIP3_OB_2DUP_3G-DC,3G-DC,-30,,1802.6e6,1882.5e6,0.1,0x8181
,,,,,,,,IIP3_OB_2DUP_4G_1.4M,4G-1.4MHz,-30,,1802.6e6,1882.5e6,0.1,0x8181
,,,,,,,,IIP3_OB_2DUP_4G_5M,4G-5MHz,-30,,1802.6e6,1882.5e6,0.1,0x8383
,,,,,,,,IIP3_OB_2DUP_4G_10M,4G-10MHz,-30,,1802.6e6,1882.5e6,0.1,0x8383
,,,,,,,,IIP3_OB_2DUP_4G_15M,4G-15MHz,-30,,1802.6e6,1882.5e6,0.1,0x8383
,,,,,,,,IIP3_OB_2DUP_4G_20M,4G-20MHz,-30,,1802.6e6,1882.5e6,0.1,0x8383
,,,,,,,,IIP3_OB_2DUP_4G_40M,4G-40MHz,-30,,1802.6e6,1882.5e6,0.1,0x8383
,,,,,,,,IIP2_OB_3G-SC,3G-SC,-30,,1882.6e6,1882.5e6,0.1,0x8080
,,,,,,,,IIP2_OB_3G-DC,3G-DC,-30,,1882.6e6,1882.5e6,0.1,0x8080
,,,,,,,,IIP2_OB_4G_1.4M,4G-1.4MHz,-30,,1882.6e6,1882.5e6,0.1,0x8080
,,,,,,,,IIP2_OB_4G_5M,4G-5MHz,-30,,1882.6e6,1882.5e6,0.1,0x8080
,,,,,,,,IIP2_OB_4G_10M,4G-10MHz,-30,,1882.6e6,1882.5e6,0.1,0x8080
,,,,,,,,IIP2_OB_4G_20M,4G-20MHz,-30,,1882.6e6,1882.5e6,0.1,0x8080
,,,,,,,,IIP2_OB_4G_40M,4G-40MHz,-30,,1882.6e6,1882.5e6,0.1,0x8080
,,,,,,GAIN,11,GAIN_3G-SC_MAX,3G-SC,-70,,1962.6e6,1962.5e6,0.1,0x0
,,,,,,,,GSTEP_3G-SC_LNA_3DB,3G-SC,-70,,1962.6e6,1962.5e6,0.1,0x1010
,,,,,,,,GSTEP_3G-SC_LNA_6DB,3G-SC,-70,,1962.6e6,1962.5e6,0.1,0x2020
,,,,,,,,GSTEP_3G-SC_LNA_12DB,3G-SC,-70,,1962.6e6,1962.5e6,0.1,0x3030
,,,,,,,,GSTEP_3G-SC_LNA_18DB,3G-SC,-70,,1962.6e6,1962.5e6,0.1,0x4040
,,,,,,,,GSTEP_3G-SC_LNA_24DB,3G-SC,-70,,1962.6e6,1962.5e6,0.1,0x5050
,,,,,,,,GSTEP_3G-SC_LNA_30DB,3G-SC,-70,,1962.6e6,1962.5e6,0.1,0x6060
,,,,,,,,GSTEP_3G-SC_LNA_42DB,3G-SC,-70,,1962.6e6,1962.5e6,0.1,0x7070
,,,,,,,,GAIN_2G_AGC1,2G,-70,,1962.6e6,1962.5e6,0.1,0x0
,,,,,,,,GAIN_3G-SC_AGC1,3G-SC,-70,,1962.6e6,1962.5e6,0.1,0x101
,,,,,,,,GAIN_4G_AGC1,4G-10M,-70,,1962.6e6,1962.5e6,0.1,0x303
,,,,,,GMAXDiff,11,GAIN_3G-SC_MAX_PATHC,3G-SC,-70,,1962.6e6,1962.5e6,0.1,0x0
,,,,,,,,GMaxDiff,,,,,,,
,,,,,,NF,1,NF_3G-SC,3G-SC,-70,,1962.6e6,6,0.1,2
,,,,,,EVM,2,EVMrms_3G-SC,3G-SC,-28,,1962.5e6,6,0.1,2
,,,,,,,,EVMpeak_3G-SC,3G-SC,-28,,1962.5e6,6,0.1,2
,,,,,,IR,1,IR_3G-SC,3G-SC,-28,,1962.6e6,6,0.1,2
,,,,,,DCOS,3,VDCOS_3G_SC_UNCAL,3G-SC,,,6,6,0,2
,,,,,,,,VDCOS_3G_SC_CAL,3G-SC,,,6,6,0,2
,,,,,,,,VDCOS_3G_SC_CALRANGE,3G-SC,,,6,6,0,2
,,,,,,IIP_CAL3,1,IIP2_OB_CAL_3G,3G-SC,-30,,1882.6e6,1882.5e6,0.1,0
,,,,,,IIP_CAL9,1,IIP2_OB_CAL_3G,3G-SC,-30,,1882.6e6,1882.5e6,0.1,0
,,,,,,GMAXCA_P5M,1,GMAXCA_P5M,3G-SC,-70,,1967.6e6,,0.1,0
,,,,,,GMAXCA_N5M,1,GMAXCA_N5M,3G-SC,-70,,1957.6e6,,0.1,0
RX,39,DRX_HB3,B,2,0
,,,,,,IIP,5,IIP3_IB_3G-SC,3G-SC,-50,,1896.5e6,1894.1e6,1.1,0x8181
,,,,,,,,IIP3_IB_3G-DC,3G-DC,-50,,1894e6,1891.6e6,3.6,0x9494
,,,,,,,,IIP3_IB_TDSCDMA,TDSCDMA,-50,,1896.7e6,1893.6e6,0.2,0x8181
,,,,,,,,IIP3_IB_4G_20M,4G-20MHz,-50,,1882.4e6,1865e6,0.2,0x8383
,,,,,,,,IIP3_IB_4G_40M,4G-40MHz,-50,,1872.4e6,1845e6,0.2,0xa3a3
,,,,,,GAIN,11,GAIN_3G-SC_MAX,3G-SC,-70,,1900.1e6,1900e6,0.1,0x0
,,,,,,,,GSTEP_3G-SC_LNA_3DB,3G-SC,-70,,1900.1e6,1900e6,0.1,0x1010
,,,,,,,,GSTEP_3G-SC_LNA_6DB,3G-SC,-70,,1900.1e6,1900e6,0.1,0x2020
,,,,,,,,GSTEP_3G-SC_LNA_12DB,3G-SC,-70,,1900.1e6,1900e6,0.1,0x3030
,,,,,,,,GSTEP_3G-SC_LNA_18DB,3G-SC,-70,,1900.1e6,1900e6,0.1,0x4040
,,,,,,,,GSTEP_3G-SC_LNA_24DB,3G-SC,-70,,1900.1e6,1900e6,0.1,0x5050
,,,,,,,,GSTEP_3G-SC_LNA_30DB,3G-SC,-70,,1900.1e6,1900e6,0.1,0x6060
,,,,,,,,GSTEP_3G-SC_LNA_42DB,3G-SC,-70,,1900.1e6,1900e6,0.1,0x7070
,,,,,,,,GAIN_2G_AGC1,2G,-70,,1900.1e6,1900e6,0.1,0x0
,,,,,,,,GAIN_3G-SC_AGC1,3G-SC,-70,,1900.1e6,1900e6,0.1,0x101
,,,,,,,,GAIN_4G_AGC1,4G,-70,,1900.1e6,1900e6,0.1,0x303
,,,,,,NF,1,NF_3G-SC,3G-SC,-70,,1900.1e6,3,0.1,2
,,,,,,EVM,2,EVMrms_3G-SC,3G-SC,-28,,1900e6,3,0.1,2
,,,,,,,,EVMpeak_3G-SC,3G-SC,-28,,1900e6,3,0.1,2
,,,,,,IR,1,IR_3G-SC,3G-SC,-28,,1900.1e6,3,0.1,2
,,,,,,DCOS,3,VDCOS_3G_SC_UNCAL,3G-SC,,,3,3,0,2
,,,,,,,,VDCOS_3G_SC_CAL,3G-SC,,,3,3,0,2
,,,,,,,,VDCOS_3G_SC_CALRANGE,3G-SC,,,3,3,0,2
,,,,,,GMAXCA_P5M,1,GMAXCA_P5M,3G-SC,-70,,1905.1e6,,0.1,0
,,,,,,GMAXCA_N5M,1,GMAXCA_N5M,3G-SC,-70,,1895.1e6,,0.1,0
RX,28,DRX_LB4,D,1,0
,,,,,,IIP,7,IIP3_IB_4G_20M,4G-20MHz,-50,,762.9e6,745.5e6,0.2,0x8383
,,,,,,,,IIP3_OB_HDUP_CDMA2k,CDMA2k,-30,,753.1e6,725.5e6,0.2,0x8383
,,,,,,,,IIP3_OB_HDUP_4G_20M,4G-20MHz,-30,,753.1e6,725.5e6,0.2,0x8383
,,,,,,,,IIP3_OB_2DUP_CDMA2k,CDMA2k,-30,,670.6e6,725.5e6,0.1,0x8383
,,,,,,,,IIP3_OB_2DUP_4G_20M,4G-20MHz,-30,,670.6e6,725.5e6,0.1,0x8383
,,,,,,,,IIP2_OB_4G_1.4M,4G-1.4MHz,-30,,725.6e6,725.5e6,0.1,0x8080
,,,,,,,,IIP2_OB_4G_10M,4G-10MHz,-30,,725.6e6,725.5e6,0.1,0x8080
,,,,,,GAIN,11,GAIN_3G-SC_MAX,3G-SC,-70,,780.6e6,780.5e6,0.1,0x0
,,,,,,,,GSTEP_3G-SC_LNA_3DB,3G-SC,-70,,780.6e6,780.5e6,0.1,0x1010
,,,,,,,,GSTEP_3G-SC_LNA_6DB,3G-SC,-70,,780.6e6,780.5e6,0.1,0x2020
,,,,,,,,GSTEP_3G-SC_LNA_12DB,3G-SC,-70,,780.6e6,780.5e6,0.1,0x3030
,,,,,,,,GSTEP_3G-SC_LNA_18DB,3G-SC,-70,,780.6e6,780.5e6,0.1,0x4040
,,,,,,,,GSTEP_3G-SC_LNA_24DB,3G-SC,-70,,780.6e6,780.5e6,0.1,0x5050
,,,,,,,,GSTEP_3G-SC_LNA_30DB,3G-SC,-70,,780.6e6,780.5e6,0.1,0x6060
